FileName,Ziad.al.Shibh,Yemeni,Yasein.Mosed,Wisconsin,Webster.Ave.,Washington,Washington.DC,Wash..DC,Wallace.Wilson,Virginia,Virginia.National.Bank,Vincent.Lozario,Vincent.Cortez,Van.Dyke.Avenue,US,US.Post.Office,University.of.Virginia,University.of.Texas,University.Drive,United,United.Connector,United.Arab.Emirates,U.haul,Triacetone.Triperoxide,Trenton,Trenton.Avenue,The.Powhatan.Company,The.Netherlands,Texas,Tawfiq.al.Adel,Taliban,Sudan,Stinger,Steven.Clark,St..Mary.s.Road,Sprint,Springfield,Springfield.VA,Springfield.Mall,Spanish,Social.Security,Shiela.Watson,Sheldon.St.,Select.Gourmet.Foods,Seattle,Sealink.Container.Corp.,Saudi,San.Gabriel,Saleh.al.Ahdal,Sahim.Albakri,Saeed.Khallad,Saeed.Khaliad,Ryder.Truck.Rental,Rue.St..Sebastien,Rio.Grande,Riduan.bin.Attash,Richmond,Richard.Reid,Rhinelander.Platz.,Reagan.National.Airport,Ralph.Goode,Queens,Qatada,Pyramid.Bank.of.Cairo,Poland,Pentagon,Pentaerythritol,Penn.Station.NYC,Passport.Agency,Paris,Pakistani,Paddington,Omar.Clark,Omar.Bakri.Qatada,Office.Supplies.Co.,O.Hare,North.Bergen,New.York,New.York.Stock.Exchange,New.York.City,New.Orleans,New.Jersey,Myrtle.Ave,Mukhtar.Galab,Muhammed.bin.Harazi,Muhammad.Shamzi,Moslem,Minnesota,Minneapolis,Middle.Eastern,Michigan,Miami,Mexicans,Merrifield,McRae.Blvd,McNary,Masood.Yaser,Marvel.Corporation,Marshall.Avenue,Mark.Davis,March,X1993,March.of.2003,Manhattan,M15,Lublin,Los.Angeles,London,Little.York.Rd.,Lee.Highway,Lebanese,LAX,Laurel.Avenue,Latin.American,Khalfan.Maulid,Keswick,Kentucky,Karm.Bensaid,Kandahar,Joseph.Nizar,Jelte.Nijboer,Jamil.Musawi,Jamal.Kalifa,INS,Indian,Imperial.Highway,Illinois,I2.December,X20011,Hudspeth.County,Hubbard.St.,Howell.St.,Houston,Home.Depot,Holland.Queen,Hezboliah,Hans.Pakes,Hani.al.Hallak,Hamid.Alwan,Hamburg,Haarlem,Guantanamo,Greenlawn.Ave.,Green.Bay,Germany,German.Intelligence,Georgia,French,France,Floyd.Ave.,First.Union.National.Bank,First.Union.Bank,FBI,Faysal.Goba,Europe,Empire.State.Vending.Services,El.Segundo,El.Paso,Egyptian,Egypt,Dutch,Dulles.Airport,Detroit,Denver,Culver.City,Cuba,Continental.Airlines,Columbus,Colorado,Colfax.Avenue,Coast.Guard,Coal.Mine.Road,Clark.Webster,Clark.Adams,Clark...Co,City.Park,City.Computer.Services.Corp.,CIA,Chicago,Charlottesville,cesium.137,Central.Bank.of.Dubai,Carl.Louis,Capitol.Ave.,Canadian,Canada,Camp.George.West.Military.Reservation,California,Cairo,C.4,Bush.Intercontinental.Airport,Buenos.Aires,Budget.Storage.Units,Bronx,British,British.Special.Branch,Bremerhaven,Bowling.Green,Boston,Border.Patrol,bin.Attash,Beth.Israel,Ben.Hassine,Bagwant.Dhaliwal,Atlanta,Aryan.Nations,Arnaldo.Gueterrez,Army.CID,Arabic,Apex.Paper.Products.Company,AMTRAK,Amsterdam,American.Diplomatic.Mission.Headquarters,American.Airlines,Alwan,Alder.St,Al.Qaeda,al.Ahdal,Ahmed.Yassin,Afghanistan,Abul.Hassan.Salman,Abu.al.Masri,Abdulla.Ramzi,Abdul.Ramazi,Abdul.al.Hada,Abdelhak.Kherbane,X9.Apr,X2003,X804.774.8920,X804.759.6302,X8.Apr,X2002,X732.455.6392,X718.352.8479,X713.556.9213,X706.437.6673,X703.734.0104,X703.659.2317,X7.Apr,X6.Apr,X5.Apr,X30.Mar,X2932.University.Drive,X29.Apr,X1930hrs,X29.Apr.1,X1930,X27.Apr,X26.Apr,X25.Apr,X24.Apr,X23.Apr,X22.Dec,X2001,X22.Apr,X21.Apr,X20.Apr,X2.Dec,X1996,X1994,X1990...1992,X1987...1993,X19.Apr,X18.Apr,X16.Apr,X15.Apr,X14.Apr,X13.Apr,X12.Feb..1997,X12.Apr,X11.Apr,X1070173,X10.Apr,X1.Apr,X01.1207670734
fbi1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145275543,0,0.167801383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258586412,0,0.206309559,0,0,0,0,0.412619119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206309559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206309559,0,0.027483125,0,0,0,0,0,0,0.145275543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206309559,0,0,0,0,0,0,0.167801383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116896342,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129293206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145275543,0,0.116896342,0
cia9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217913315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309464339,0,0.251702074,0,0,0,0,0.309464339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193939809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102388785,0,0,0.309464339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251702074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251702074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126362291,0,0,0,0,0,0,0,0,0.193939809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cia8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137629462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195451161,0.158969731,0,0,0,0.158969731,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195451161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195451161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195451161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317939462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244976601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064666601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158969731,0,0,0,0,0,0,0,0,0,0,0.1224883,0,0,0,0,0,0.158969731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158969731,0.158969731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cia7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153821163,0,0.153821163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218445416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307642327,0.177672052,0,0,0,0.307642327,0,0,0,0,0,0,0,0,0,0.218445416,0,0,0,0,0,0.273797377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072274436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153821163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1130478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cia6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071049153,0,0,0,0,0,0,0,0,0,0.32291931,0.161459655,0,0,0,0,0.131322821,0,0.484378965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161459655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131322821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161459655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227387807,0,0,0,0,0.227387807,0.161459655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053420236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161459655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091484094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083557069,0,0.076854866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cia5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371357207,0,0,0,0,0,0,0,0.371357207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371357207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122866542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371357207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371357207,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210413415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176766192,0,0,0,0,0,0.302042489,0,0,0,0,0,0,0,0,0,0,0,0
cia4,0.309464339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068088772,0,0,0,0,0.217913315,0,0.251702074,0,0,0,0,0,0,0,0,0,0.125851037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193939809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108956657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125851037,0,0,0,0,0,0,0,0,0,0,0,0.217913315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125851037,0,0,0,0,0.051194392,0,0,0,0,0,0.125851037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108956657,0,0,0.087672256,0,0,0,0,0,0,0,0,0,0.096969904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154732169,0,0,0,0,0,0,0.125851037,0,0,0,0,0,0,0,0
cia3,0,0,0,0,0,0,0,0,0,0,0,0.112532487,0,0,0.346633748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112532487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079241205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112532487,0,0.112532487,0.112532487,0,0,0,0,0,0,0,0.091528027,0,0.112532487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112532487,0,0.112532487,0,0.112532487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225064974,0,0,0,0,0,0,0,0,0,0,0.112532487,0.079241205,0,0,0,0.079241205,0,0,0,0,0.079241205,0,0,0.091528027,0,0,0,0,0,0.037232285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183056054,0,0,0.112532487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079241205,0.112532487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112532487,0,0,0,0,0
cia2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211570701,0,0.337597461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274584081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337597461,0,0,0,0,0,0,0,0,0,0,0,0.223393712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337597461,0,0.191284923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cia11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081706526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302042489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185678603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185678603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371357207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116363885,0.371357207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185678603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061433271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130747989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105206708,0,0,0,0.105206708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081706526,0,0,0,0,0,0,0,0,0.088383096,0,0,0,0,0,0,0,0,0,0,0,0,0.185678603,0.185678603,0,0,0,0,0,0,0,0,0,0,0,0,0
cia10,0,0.232098254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163434986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232098254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377553111,0,0.377553111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076791589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163434986,0,0,0.131508385,0,0.232098254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102133158,0,0,0,0,0,0,0,0,0.11047887,0,0,0,0,0,0,0,0,0,0,0.464196508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cia1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142829695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142829695,0,0,0,0,0.428489085,0,0,0,0.142829695,0,0,0.100575376,0,0.142829695,0,0.142829695,0,0,0,0,0,0,0,0,0,0,0,0,0.142829695,0,0,0,0,0.142829695,0,0,0,0,0,0,0,0,0.089510681,0,0,0,0.142829695,0,0,0.28565939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047256362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116170188,0.142829695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100575376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116170188,0,0,0,0,0,0,0,0,0,0,0.142829695,0.116170188,0,0,0,0.116170188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080928237,0
